8,4,5,36541,sum(psi_i**2),0.15,5e-06,0.14620955762,0.0573877232734,0.00177618625062,0.0229199084561,0.00449173801021,7.20030651141e-05
8,4,6,37145,sum(psi_i**2),0.15,5e-06,0.102463453505,0.0174816272295,8.98762940407e-05,0.0168728796631,0.002729348755,1.71945393659e-05
8,4,7,37749,sum(psi_i**2),0.15,5e-06,0.0876990482693,0.0112308059163,5.06473537463e-05,0.0149883489666,0.0021995707714,1.08783852621e-05
8,4,8,37749,sum(psi_i**2),0.15,5e-06,0.0876991401505,0.0112303020578,5.06442800632e-05,0.0150063545572,0.00238018825931,1.34404376593e-05
8,4,9,37749,sum(psi_i**2),0.15,5e-06,0.0876992109613,0.0112298979027,5.06429819641e-05,0.0150329166217,0.0024179937006,1.29769656627e-05
8,4,10,37749,sum(psi_i**2),0.15,5e-06,0.087699088101,0.0112305856833,5.06449519242e-05,0.0149953408569,0.00229219222991,1.33900013673e-05
8,5,5,274625,sum(psi_i**2),0.15,5e-06,0.12094774733,0.0561668897991,0.00220067446449,0.0170583301599,0.00317269472057,0.000111481294381
8,5,6,275229,sum(psi_i**2),0.15,5e-06,0.0849319700397,0.0218409254643,0.00019676199407,0.0114873357149,0.00216102887983,6.47602916494e-06
8,5,7,275833,sum(psi_i**2),0.15,5e-06,0.0731628549556,0.0154961779996,0.000129957248015,0.00982876139257,0.00245428300151,3.75838687235e-06
8,5,8,275833,sum(psi_i**2),0.15,5e-06,0.0731628697618,0.0154960509471,0.000129954671122,0.00981206907202,0.0024558042588,3.83571457419e-06
8,5,9,275833,sum(psi_i**2),0.15,5e-06,0.073162782986,0.0154969470307,0.000129961355497,0.00981417916578,0.00230759263624,3.28250269516e-06
8,5,10,275833,sum(psi_i**2),0.15,5e-06,0.0731628530127,0.0154962099676,0.000129958414873,0.00982091989199,0.00232253537833,3.38948005771e-06
8,5,5,274625,sum(psi_i**2),0.1,5e-06,0.12094799854,0.0561648826331,0.00220063608807,0.0170634486521,0.0032496253292,0.000112174318014
8,5,6,276885,sum(psi_i**2),0.1,5e-06,0.0652722051224,0.0104066119787,0.000139906718044,0.0084633478036,0.0026252192178,5.30073201607e-06
8,5,7,279145,sum(psi_i**2),0.1,5e-06,0.0446680066206,0.00399478719909,1.81788822358e-05,0.0054897070189,0.0028168549973,4.66019574103e-07
8,5,8,279749,sum(psi_i**2),0.1,5e-06,0.0416248165293,0.00343768008837,1.71801108517e-05,0.00506801742588,0.00294013513764,4.8529777551e-07
8,5,9,279749,sum(psi_i**2),0.1,5e-06,0.0416250064466,0.00343595155888,1.71775050509e-05,0.00507585790647,0.00291889329527,4.85772825518e-07
8,5,10,279749,sum(psi_i**2),0.1,5e-06,0.0416249478568,0.00343645676568,1.71786059677e-05,0.00506841419637,0.00292660490709,4.95743875946e-07
8,4,5,36541,sum(psi_i**2),0.05,5e-06,0.146209534459,0.0573878840244,0.00177618319832,0.0229426529351,0.00455131668714,7.26917609457e-05
8,4,6,40725,sum(psi_i**2),0.05,5e-06,0.0743379906385,0.00658716061032,8.44324068663e-05,0.0131925416531,0.00186991057186,7.46109228958e-06
8,4,7,50897,sum(psi_i**2),0.05,5e-06,0.0370999630878,0.0066865438158,0.000139615930887,0.00825682368208,0.00304660064186,1.36063536915e-05
8,4,8,66341,sum(psi_i**2),0.05,5e-06,0.0264253039631,0.00867157768344,0.000157871199689,0.00686642885491,0.00259604452307,9.31426185539e-06
8,4,9,72529,sum(psi_i**2),0.05,5e-06,0.0248900782329,0.0089895207249,0.000160340518788,0.00664960733599,0.0027377172359,1.03810310506e-05
8,4,10,72529,sum(psi_i**2),0.05,5e-06,0.0248900570092,0.0089894799228,0.000160338814661,0.00664905612138,0.00255002806499,8.55980567246e-06
8,5,5,274625,sum(psi_i**2),0.05,5e-06,0.120948070249,0.0561642670558,0.00220062140236,0.0170645876806,0.0033230478952,0.000112879035757
8,5,6,278809,sum(psi_i**2),0.05,5e-06,0.0584567255526,0.00737246407598,0.000130809181935,0.00751080481275,0.00273647424794,5.57223243018e-06
8,5,7,288981,sum(psi_i**2),0.05,5e-06,0.0283664867101,0.0009950774312,5.37567488323e-06,0.00302678153371,0.00365576579408,5.76629992268e-07
8,5,8,304425,sum(psi_i**2),0.05,5e-06,0.0198362843326,0.000615918102723,5.31287321223e-06,0.00180909868981,0.00406407087994,6.19008826057e-07
8,5,9,310613,sum(psi_i**2),0.05,5e-06,0.0186153899481,0.00060117527067,5.28786583555e-06,0.00163479599529,0.00400475159459,5.83400450783e-07
8,5,10,310613,sum(psi_i**2),0.05,5e-06,0.0186153670604,0.000601206933392,5.28796845318e-06,0.00162429027305,0.00398137853483,5.64511290969e-07
8,4,5,38197,sum(psi_i**2),0.03,5e-06,0.122345994754,0.037204977313,0.00169107331319,0.0204821820743,0.00346292678211,0.000100430625201
8,4,6,44049,sum(psi_i**2),0.03,5e-06,0.0492490778734,0.00174705464649,6.33631659841e-05,0.0104092288865,0.00192235255496,6.17315033984e-06
8,4,7,69165,sum(psi_i**2),0.03,5e-06,0.01228644225,0.00391072957608,4.94895574366e-05,0.00526304832686,0.00299965735617,6.90661073737e-06
8,4,8,121585,sum(psi_i**2),0.03,5e-06,0.000265582968228,0.00644185990201,6.62447373787e-05,0.00362357436255,0.00242041494375,2.08168144639e-06
8,4,9,194825,sum(psi_i**2),0.03,5e-06,-0.00244437173615,0.00708202984718,7.00680403759e-05,0.00329969712769,0.00328261843678,7.16253383645e-06
8,4,10,200005,sum(psi_i**2),0.03,5e-06,-0.00262986701127,0.0071252367601,7.03253611016e-05,0.00324135390231,0.00300318964917,5.89307468135e-06
8,5,5,274625,sum(psi_i**2),0.03,5e-06,0.120948022032,0.0561646931171,0.00220062738347,0.0170490251684,0.00328786397959,0.000113044287149
8,5,6,280477,sum(psi_i**2),0.03,5e-06,0.0548584705985,0.00635232160487,0.00012901743699,0.00696382589503,0.00268111891377,5.73718248743e-06
8,5,7,305593,sum(psi_i**2),0.03,5e-06,0.0209541646782,0.000481993458304,2.66689379925e-06,0.00186594625763,0.00394281877749,5.45665912359e-07
8,5,8,358013,sum(psi_i**2),0.03,5e-06,0.00992345908336,0.000571565774202,3.14864398374e-06,0.000225351838999,0.0045534221761,6.04760096272e-07
8,5,9,431253,sum(psi_i**2),0.03,5e-06,0.00744877081471,0.000694104371359,3.27583701606e-06,-0.000136638855239,0.00471228897486,6.27836016856e-07
8,5,10,436433,sum(psi_i**2),0.03,5e-06,0.00727842694261,0.000703283288458,3.28318388089e-06,-0.000151666747479,0.00474328588157,6.31990861312e-07
10,4,5,36541,sum(psi_i**2),0.03,5e-06,0.169692493604,0.0757223674934,0.00321976029201,0.0265853026336,0.0177702826916,0.000211446804532
10,4,6,40725,sum(psi_i**2),0.03,5e-06,0.0787013830411,0.00541199973691,0.000114750841392,0.0164109526503,0.00731434575987,3.89747970635e-05
10,4,7,53717,sum(psi_i**2),0.03,5e-06,0.0254333085386,0.0115661168975,0.000250929401684,0.0104009565189,0.00412304622953,2.56960946767e-05
10,4,8,97349,sum(psi_i**2),0.03,5e-06,0.00498527954759,0.0187621856919,0.0003456523894,0.00805443686864,0.00357241158903,2.5352030802e-05
10,4,9,175953,sum(psi_i**2),0.03,5e-06,-0.000310107801151,0.0208602875352,0.00037074790005,0.00745655790341,0.00322182414428,1.83469465544e-05
10,4,10,199429,sum(psi_i**2),0.03,5e-06,-0.000987781659138,0.021119299475,0.00037380602389,0.00737862205737,0.00327756350577,2.12446880967e-05
10,5,5,274625,sum(psi_i**2),0.03,5e-06,0.15068489088,0.093804893182,0.00428711011149,0.0213753772036,0.0088832949246,0.000256169902291
10,5,6,278809,sum(psi_i**2),0.03,5e-06,0.0735109409756,0.0116723456509,0.000319851567812,0.0111041700229,0.00200320992503,2.63803549664e-05
10,5,7,291801,sum(psi_i**2),0.03,5e-06,0.0295717343494,0.000765046810784,7.63494478948e-06,0.00539697305682,0.000729416199591,8.28976233843e-07
10,5,8,335433,sum(psi_i**2),0.03,5e-06,0.0125693019497,0.00107239473512,9.12793103602e-06,0.00320200203648,0.000611953011084,6.99966652279e-07
10,5,9,414037,sum(psi_i**2),0.03,5e-06,0.00818544183165,0.00145093049222,1.00018739104e-05,0.00265403008072,0.000680389868332,8.78685937476e-07
10,5,10,437513,sum(psi_i**2),0.03,5e-06,0.00734789932885,0.00100605015834,9.55732179454e-06,0.00258136046312,0.000622340197615,6.84166323728e-07
10,4,5,38197,sum(psi_i**2),0.01,5e-06,0.149499219882,0.0636269837095,0.00340534636331,0.0257672776741,0.0153368816127,0.00026233926207
10,4,6,48369,sum(psi_i**2),0.01,5e-06,0.0614244726394,0.00441778667707,0.000232776371462,0.015791641107,0.00540906826642,2.93772477684e-05
10,4,7,92001,sum(psi_i**2),0.01,5e-06,0.0130222532969,0.00343849584414,5.87062661641e-05,0.0100952730003,0.00264110697426,1.41046061956e-05
10,4,8,270965,sum(psi_i**2),0.01,5e-06,-0.00580572726307,0.006817115814,9.39982480013e-05,0.00781503709042,0.00206035081826,1.21718556708e-05
10,4,9,877093,sum(psi_i**2),0.01,5e-06,-0.0114804164178,0.00814599432358,0.000105429347414,0.00712605007251,0.00189593909431,1.02813486805e-05
10,4,10,2410981,sum(psi_i**2),0.01,5e-06,-0.0128942347878,0.0084889317036,0.000108248529094,0.00695844239692,0.00183003692734,8.93850710438e-06
10,5,5,274625,sum(psi_i**2),0.01,5e-06,0.150684843984,0.0938053526064,0.00428712320523,0.0213783502656,0.00893343272595,0.000258039560829
10,4,5,39685,sum(psi_i**2),0.005,5e-06,0.148656878062,0.0700714969209,0.00369056965747,0.0263198007142,0.014014912882,0.000261280480709
10,4,6,54345,sum(psi_i**2),0.005,5e-06,0.0637700275056,0.00667735594158,0.000294673581714,0.0164701084569,0.00462666158307,2.92931888429e-05
10,4,7,123961,sum(psi_i**2),0.005,5e-06,0.0171825599146,0.00126689764204,1.33865887404e-05,0.0108165856021,0.00272798892156,2.39206128135e-05
10,4,8,450773,sum(psi_i**2),0.005,5e-06,-0.00110040156777,0.00287391075264,2.6712596117e-05,0.00850348148585,0.00197363291784,1.52051278309e-05
10,4,9,1822969,sum(psi_i**2),0.005,5e-06,-0.00675028549366,0.00371086488998,3.14089536313e-05,0.00778685190662,0.00218560079544,1.87057405262e-05
8,4,5,40121,sum(psi_i**2),0.005,5e-06,0.119897403516,0.0394593337178,0.00184046676683,0.0209025083639,0.00337860938007,0.000110653357354
8,4,6,65237,sum(psi_i**2),0.005,5e-06,0.0464067831633,0.00269414816725,0.000106198306973,0.0108960606848,0.00162985524638,6.72372949195e-06
8,4,7,180121,sum(psi_i**2),0.005,5e-06,0.0103225457336,0.00167133367309,2.10812626489e-05,0.00575853165237,0.00223259796753,2.45668161861e-06
8,4,8,707517,sum(psi_i**2),0.005,5e-06,-0.00262474082004,0.00319580783795,3.21915268604e-05,0.0038730746257,0.00300053673648,4.03359671651e-06
8,4,9,2830069,sum(psi_i**2),0.005,5e-06,-0.0064098669005,0.00379742942785,3.5710181273e-05,0.00334930987324,0.00302937964521,3.13590221732e-06
8,4,11,200005,sum(psi_i**2),0.03,5e-06,-0.00262987521109,0.00712522319358,7.03251293377e-05,0.0032294171043,0.00260778290111,2.51901260579e-06
8,5,11,436433,sum(psi_i**2),0.03,5e-06,0.00727845703621,0.000703326048686,3.28294416996e-06,-0.000141936196267,0.00480976073922,6.53109086694e-07
7,4,5,38197,sum(psi_i**2),0.03,5e-06,0.108239282121,0.0275013670633,0.00107428793462,0.0187837974038,0.00356931235506,4.71531342965e-05
7,4,6,48369,sum(psi_i**2),0.03,5e-06,0.0408106892786,0.00152257038801,3.23273563428e-05,0.0081081586294,0.00511458482842,4.35474606444e-06
7,4,7,74805,sum(psi_i**2),0.03,5e-06,0.010708440731,0.00355605338648,4.39118048534e-05,0.00321363418655,0.0070756702015,6.83523789268e-06
7,4,8,136885,sum(psi_i**2),0.03,5e-06,0.0014277958491,0.00531193677879,5.33883712088e-05,0.00172518458513,0.00800121689647,8.52244451722e-06
7,4,9,202601,sum(psi_i**2),0.03,5e-06,-0.000449812994675,0.00569976285675,5.52596027893e-05,0.0014097332393,0.00830213852178,1.07880363019e-05
7,4,10,203205,sum(psi_i**2),0.03,5e-06,-0.000545025661932,0.00571999428958,5.5355151482e-05,0.0014039610085,0.0078556885177,6.73238444194e-06
7,5,5,274625,sum(psi_i**2),0.03,5e-06,0.10461990543,0.0402430739887,0.00141321865618,0.015520222894,0.00492199349512,5.98452352131e-05
7,5,6,284797,sum(psi_i**2),0.03,5e-06,0.0438205526734,0.0039123941192,7.40881015765e-05,0.00501449079119,0.00748655644768,1.42236479639e-06
7,5,7,311233,sum(psi_i**2),0.03,5e-06,0.0167080314794,0.000246038336276,1.60642739207e-06,0.000376749993812,0.0100548316363,1.33997451579e-06
7,5,8,373313,sum(psi_i**2),0.03,5e-06,0.00837404650133,0.00026168977532,9.48536695483e-07,-0.00109386737081,0.0106251016305,1.01136977982e-06
7,5,9,439029,sum(psi_i**2),0.03,5e-06,0.00669461570719,0.000312542087926,9.95709251475e-07,-0.00135447321697,0.0106689724342,9.33313082066e-07
7,5,10,439633,sum(psi_i**2),0.03,5e-06,0.00660801356181,0.000315634777926,9.98082886299e-07,-0.00138633852683,0.0108134042939,1.07950279834e-06
